,kms_driven,owner,mileage,power,brand,engine,age,city,city_tier,price
3573,15475.0,1,50.0,14.3,Bajaj,,6,Bangalore,1,58036.0
3574,,1,58.0,13.0,Yamaha,150,6,Bangalore,1,56748.0
3575,,1,35.0,23.19,Bajaj,,9,Delhi,1,49003.0
3576,13678.0,1,50.0,14.3,Bajaj,,6,Bangalore,1,58267.0
3577,12000.0,1,57.0,11.8,Bajaj,150,5,Hansi,3,38000.0
3578,19033.0,1,35.0,19.8,Royal,350,6,Chennai,1,98000.0
3579,8000.0,1,65.0,17.0,Bajaj,180,5,Delhi,1,58000.0
3580,,1,40.0,20.7,TVS,,4,Delhi,1,86000.0
3581,14198.0,1,43.0,20.3,Yamaha,250,5,Delhi,1,95000.0
3582,7885.0,1,,19.0,Yamaha,150,3,Delhi,1,125000.0
3583,,1,42.0,23.2,Bajaj,,3,Bangalore,1,110000.0
3584,,1,,34.5,Bajaj,,4,Bangalore,1,148000.0
3585,,1,65.0,14.85,Bajaj,150,7,Bhiwani,3,44324.0
3586,47200.0,1,40.0,19.8,Royal,350,5,Mumbai,1,125000.0
3587,33540.0,2,45.0,17.0,Bajaj,180,8,Bangalore,1,35000.0
3588,12000.0,1,,38.26,Benelli,,5,Jalandhar,2,250000.0
3589,30000.0,1,40.0,19.8,Royal,350,9,Surendranagar,3,79900.0
3590,,1,65.0,14.85,Bajaj,150,12,Gurgaon,3,13800.0
3591,4000.0,1,,18.7,Yamaha,150,4,Ludhiana,2,112000.0
3592,20000.0,1,81.0,8.2,Hero,100,5,Chalthan,3,44000.0
3593,,1,40.0,16.78,Bajaj,200,15,Kochi,2,12400.0
3594,6812.0,1,20.0,47.0,Harley-Davidson,,4,Mumbai,1,500000.0
3595,2500.0,1,40.0,19.8,Royal,350,7,Mumbai,1,123400.0
3596,90000.0,1,30.0,19.8,Royal,350,17,Delhi,1,54300.0
3597,,2,65.0,14.85,Bajaj,150,9,Bangalore,1,39000.0
3598,8000.0,1,90.0,8.1,Bajaj,100,4,Delhi,1,45000.0
3599,7757.0,2,20.0,47.0,Harley-Davidson,,8,Faridabad,2,325000.0
3600,2500.0,1,40.0,19.8,Royal,350,7,Mumbai,1,110000.0
3601,15000.0,1,35.0,19.8,Royal,350,6,Mumbai,1,110000.0
3602,14572.0,1,38.0,21.0,Bajaj,220,6,Bangalore,1,69837.0
3603,23159.0,1,38.0,21.0,Bajaj,220,7,Delhi,1,55000.0
3604,49000.0,1,38.0,21.0,Bajaj,,9,Mumbai,1,45000.0
3605,45000.0,2,40.0,17.0,Hero,223,15,Bangalore,1,36000.0
3606,1450.0,1,20.0,47.0,Harley-Davidson,,5,Delhi,1,480000.0
3607,2200.0,1,40.0,14.6,Suzuki,150,2,Lucknow,2,120000.0
3608,,1,42.0,23.2,Bajaj,,3,Ghaziabad,2,105600.0
3609,,1,,34.5,Bajaj,,3,Kota,3,175000.0
3610,,2,65.0,14.85,Bajaj,150,11,Bangalore,1,34000.0
3611,14000.0,1,,8.2,TVS,110,3,Chennai,1,48000.0
3612,40000.0,1,42.0,16.0,Yamaha,150,5,Ghaziabad,2,64400.0
3613,,1,58.0,13.0,Yamaha,150,13,Surat,2,21700.0
3614,4600.0,1,40.0,19.0,Bajaj,220,4,Chennai,1,78600.0
3615,9000.0,1,,19.8,Royal,350,3,Vidisha,3,150000.0
3616,10000.0,1,40.0,19.8,Royal,350,10,Ghaziabad,2,86000.0
3617,34000.0,1,35.0,19.8,Royal,350,13,Vadodara,2,68700.0
3618,,1,52.0,15.44,Honda,,5,Hospet,3,70000.0
3619,18000.0,2,32.0,27.2,Royal,500,7,Delhi,1,119000.0
3620,23800.0,1,42.0,16.7,Yamaha,150,8,Noida,3,66900.0
3621,34000.0,1,40.0,19.8,Royal,350,5,Chennai,1,130000.0
3622,30000.0,1,35.0,19.8,Royal,350,10,Zirakpur,3,94000.0
3623,13500.0,1,,19.8,Royal,350,4,Hyderabad,1,145000.0
3624,2600.0,1,60.0,8.5,Mahindra,110,9,Rohtak,3,18500.0
3625,16700.0,1,40.0,19.8,Royal,350,5,Tirunelveli,2,128500.0
3626,9270.0,1,,16.1,TVS,,4,Rewari,3,72000.0
3627,6200.0,1,32.0,27.2,Royal,500,3,Kottayam,3,190000.0
3628,40000.0,1,5.0,8.2,Hero,100,12,Jaipur,2,21800.0
3629,19000.0,1,,,Bajaj,,4,Ahmedabad,1,72000.0
3630,73000.0,1,25.0,27.2,Royal,500,6,Navi mumbai,3,130600.0
3631,53000.0,1,40.0,19.8,Royal,350,4,Chennai,1,120200.0
3632,15000.0,1,32.0,24.5,Royal,410,6,Raipur,2,130700.0
3633,26000.0,1,65.0,,Hero,150,11,Aligarh,2,15900.0
3634,7646.0,2,35.0,19.0,Bajaj,,5,Hyderabad,1,66000.0
3635,1700.0,1,57.0,11.8,Bajaj,150,5,Ludhiana,2,61000.0
3636,12000.0,1,39.4,18.1,Hero,,4,Delhi,1,80000.0
3637,8450.0,1,26.0,29.1,Royal,535,4,Gurgaon,3,166000.0
3638,33000.0,1,35.0,19.8,Royal,350,8,Delhi,1,81000.0
3639,4000.0,1,,18.7,Yamaha,150,2,Delhi,1,149000.0
3640,,1,,34.5,Bajaj,,3,Patna,2,140900.0
3641,19300.0,1,35.0,24.8,UM,,5,Hyderabad,1,120000.0
3642,18050.0,1,35.0,24.8,UM,,5,Hyderabad,1,134400.0
3643,4186.0,1,25.0,70.0,Harley-Davidson,,5,Ambala,3,500000.0
3644,12000.0,1,40.0,19.8,Royal,350,5,Gurgaon,3,105000.0
3645,2225.0,1,,18.7,Yamaha,,3,Chandigarh,2,130000.0
3646,1300.0,1,29.0,76.0,Triumph,1200,4,Mumbai,1,900000.0
3647,5000.0,1,25.0,37.73,Benelli,,3,Chennai,1,295000.0
3648,20000.0,1,40.0,19.8,Royal,350,7,Delhi,1,89900.0
3649,,1,40.0,20.7,TVS,,5,Bangalore,1,84400.0
3650,31500.0,1,57.0,12.0,Bajaj,125,5,Sitapur,3,50000.0
3651,,1,65.0,14.85,Bajaj,150,10,Chennai,1,20000.0
3652,22000.0,1,35.0,25.0,KTM,200,7,Pune,1,110000.0
3653,28000.0,1,,,Hero,150,5,Bihar shariff,3,52400.0
3654,23000.0,1,37.0,19.8,Royal,350,7,Ajmer,2,96000.0
3655,22000.0,1,,17.0,Bajaj,,3,Ahmedabad,1,85000.0
3656,,1,42.0,23.2,Bajaj,,5,Mumbai,1,76800.0
3657,8000.0,1,,18.7,Yamaha,150,4,Ghazipur,3,120000.0
3658,30000.0,2,40.0,19.0,Bajaj,220,9,Jaipur,2,50000.0
3659,11300.0,1,,,Bajaj,,5,Deoria,3,73000.0
3660,25000.0,1,43.0,20.3,Yamaha,250,5,Mumbai,1,96000.0
3661,5600.0,1,35.0,19.8,Royal,350,5,Patna,2,115700.0
3662,,2,35.0,23.19,Bajaj,200,10,Markapur,3,36700.0
3663,24000.0,1,57.0,11.8,Bajaj,150,4,Gurgaon,3,40200.0
3664,15500.0,1,40.0,14.6,Suzuki,150,4,Pune,1,77500.0
3665,,1,58.0,13.0,Yamaha,150,7,Delhi,1,45000.0
3666,,1,58.0,13.0,Yamaha,150,6,Delhi,1,40000.0
3667,1400.0,1,58.0,12.2,Yamaha,150,2,Bangalore,1,129000.0
3668,28700.0,2,25.0,19.8,Royal,350,6,Delhi,1,105000.0
3669,,1,45.0,17.2,TVS,180,12,Allahabad,3,40000.0
3670,22500.0,1,57.0,11.8,Bajaj,150,4,Burdwan,3,43000.0
3671,6200.0,1,38.0,18.28,Honda,150,9,Kolkata,1,53200.0
3672,35000.0,1,50.0,14.3,Bajaj,,6,Gurgaon,3,42000.0
3673,,1,35.0,24.5,Bajaj,,5,Guna,3,92800.0
3674,,1,65.0,11.0,Honda,125,9,Mumbai,1,29050.0
3675,17500.0,2,25.0,37.73,Benelli,,6,Pune,1,151045.0
3676,,1,65.0,14.85,Bajaj,150,11,Navi mumbai,3,30000.0
3677,7700.0,1,,14.3,KTM,125,3,Hyderabad,1,135000.0
3678,1800.0,1,55.0,10.72,Hero,125,2,Delhi,1,69000.0
3679,58000.0,2,68.0,,Bajaj,,9,Bangalore,1,38000.0
3680,,2,35.0,24.5,Bajaj,,5,Bangalore,1,115000.0
3681,37000.0,1,35.0,19.8,Royal,350,4,Faridabad,2,135000.0
3682,25536.0,1,18.0,67.0,Triumph,865,8,Bangalore,1,550000.0
3683,45000.0,1,38.0,21.0,Bajaj,220,14,Ganganagar,3,30000.0
3684,8000.0,1,40.0,19.8,Royal,350,5,Virar,3,150000.0
3685,31200.0,1,35.0,19.0,Bajaj,,5,Bangalore,1,66700.0
3686,32000.0,1,57.0,11.8,Bajaj,150,5,Gurgaon,3,38000.0
3687,26000.0,1,60.0,8.5,Mahindra,110,7,Varanasi,2,32000.0
3688,29000.0,1,20.0,47.0,Harley-Davidson,,7,Chennai,1,330000.0
3689,38527.0,1,60.0,14.0,Honda,150,8,Mumbai,1,34850.0
3690,16000.0,1,57.0,11.8,Bajaj,150,5,Gwalior,2,44000.0
3691,35445.0,1,35.0,19.8,Royal,350,5,Delhi,1,125000.0
3692,,1,40.0,20.23,TVS,,6,Bangalore,1,75000.0
3693,5900.0,1,,18.7,Yamaha,150,3,Delhi,1,129000.0
3694,2400.0,1,,18.7,Yamaha,150,3,Delhi,1,132000.0
3695,1800.0,1,,18.7,Yamaha,150,4,Delhi,1,124000.0
3696,8312.0,1,,18.7,Yamaha,150,4,Delhi,1,120000.0
3697,18000.0,1,,29.6,KTM,250,5,Kalyan,3,160000.0
3698,46000.0,2,35.0,19.8,Royal,350,5,Mumbai,1,150000.0
3699,,1,37.0,19.8,Royal,350,2,Ahmedabad,1,150000.0
3700,,1,65.0,10.0,Honda,125,4,Hyderabad,1,70000.0
3701,15000.0,1,18.0,65.0,Harley-Davidson,,9,Delhi,1,650000.0
3702,30000.0,1,25.0,27.2,Royal,500,5,Vadodara,2,124500.0
3703,10500.0,1,,19.8,Royal,350,3,Delhi,1,160000.0
3704,,1,45.0,17.3,TVS,180,4,Sonipat,3,63400.0
3705,9000.0,1,40.0,19.8,Royal,350,5,Ghaziabad,2,150000.0
3706,11851.0,1,81.0,8.2,Hero,,4,Delhi,1,50000.0
3707,25000.0,1,,16.1,TVS,,3,Hathras,3,80000.0
3708,7500.0,1,40.0,19.8,Royal,350,7,Secunderabad,3,110000.0
3709,,2,40.0,20.7,TVS,,5,Delhi,1,70000.0
3710,2447.0,1,40.0,14.6,Suzuki,150,3,Rohtak,3,100000.0
3711,28000.0,1,38.0,18.28,Honda,150,9,Mumbai,1,70000.0
3712,,1,42.0,23.2,Bajaj,,3,Barpeta,3,96500.0
3713,10000.0,1,16.0,74.0,Hyosung,,7,Ghaziabad,2,270000.0
3714,22300.0,1,,14.6,Suzuki,150,4,Gurgaon,3,77175.0
3715,30000.0,1,65.0,,Hero,150,12,Chandigarh,2,32000.0
3716,5700.0,1,25.0,39.0,Kawasaki,,3,Khatima,3,274700.0
3717,33128.0,1,63.0,14.0,Suzuki,150,5,Bangalore,1,60000.0
3718,,1,42.0,23.2,Bajaj,,5,Godhara,3,62400.0
3719,20000.0,1,35.0,25.0,KTM,200,9,Mumbai,1,69999.0
3720,7000.0,1,35.0,19.8,Royal,350,4,Jalandhar,2,135000.0
3721,24943.0,1,69.0,8.3,Suzuki,110,8,,3,16560.0
3722,9500.0,1,26.0,43.0,KTM,390,7,Delhi,1,124800.0
3723,,1,65.0,14.85,Bajaj,150,16,Delhi,1,11200.0
3724,,1,58.0,13.0,Yamaha,150,7,Delhi,1,48100.0
3725,8280.0,1,,27.0,Jawa,,2,Ajmer,2,164400.0
3726,11493.0,1,35.0,24.6,KTM,200,6,Ahmedabad,1,105000.0
3727,30205.0,2,35.0,19.8,Royal,350,11,Ghaziabad,2,78501.0
3728,9700.0,1,35.0,19.8,Royal,350,7,Delhi,1,110000.0
3729,4100.0,1,35.0,19.0,Bajaj,,5,Vadodara,2,69000.0
3730,9200.0,1,45.0,14.3,Bajaj,,5,Chennai,1,61500.0
3731,,2,42.0,23.2,Bajaj,,7,Delhi,1,46500.0
3732,25000.0,2,65.0,15.0,Bajaj,180,15,Kalyan,3,18000.0
3733,8500.0,1,40.0,19.8,Royal,350,6,Noida,3,125000.0
3734,16700.0,1,25.0,27.2,Royal,500,6,Navi mumbai,3,150000.0
3735,2850.0,1,35.0,19.1,Royal,350,2,Bangalore,1,215000.0
3736,16000.0,1,35.0,27.2,Royal,500,4,Rajkot,2,221000.0
3737,68000.0,1,42.0,16.0,Yamaha,150,9,Pune,1,80000.0
3738,16300.0,1,,18.7,Yamaha,,3,Howrah,3,133800.0
3739,28000.0,1,35.0,19.8,Royal,350,5,Faridabad,2,130000.0
3740,64000.0,2,45.0,17.0,Bajaj,180,8,Hyderabad,1,48000.0
3741,8600.0,1,25.0,19.8,Royal,350,5,Bangalore,1,130000.0
3742,13880.0,2,35.0,19.8,Royal,350,9,Delhi,1,72000.0
3743,,2,52.0,15.44,Honda,,5,Yanam,3,60800.0
3744,,1,65.0,10.0,Honda,125,3,Kota,3,65000.0
3745,4000.0,1,,11.8,Bajaj,125,3,Ahmedabad,1,67700.0
3746,40000.0,1,83.0,8.25,Honda,,8,Delhi,1,27000.0
3747,8100.0,1,,29.6,KTM,250,4,Hyderabad,1,148000.0
3748,,1,58.0,13.0,Yamaha,150,4,Delhi,1,66795.0
3749,4500.0,2,26.0,42.3,KTM,390,4,Hubli,3,210000.0
3750,29106.0,1,40.0,19.0,Bajaj,220,9,,3,35400.0
3751,16000.0,1,35.0,24.8,UM,,4,Mumbai,1,145000.0
3752,44000.0,1,65.0,,Bajaj,135,12,Delhi,1,17250.0
3753,16000.0,1,40.0,14.6,Suzuki,150,7,Delhi,1,39100.0
3754,10149.0,1,35.0,19.8,Royal,350,4,Delhi,1,130000.0
3755,10473.0,1,42.0,16.7,Yamaha,150,4,Ludhiana,2,97000.0
3756,,1,35.0,24.16,Bajaj,,7,Mumbai,1,66000.0
3757,14200.0,1,20.0,47.0,Harley-Davidson,,6,Kurukshetra,3,380000.0
3758,15694.0,1,,8.2,TVS,110,3,Delhi,1,50000.0
3759,30000.0,2,25.0,37.73,Benelli,,6,Mhasla,3,185000.0
3760,,1,42.0,23.2,Bajaj,,7,Bardhaman,3,65000.0
3761,,1,58.0,13.0,Yamaha,150,3,Bangalore,1,99000.0
3762,8000.0,1,32.0,27.2,Royal,500,7,Mumbai,1,120000.0
3763,21000.0,1,35.0,19.8,Royal,350,8,Faridabad,2,81100.0
3764,32700.0,1,35.0,24.6,KTM,200,5,Baripara,3,94700.0
3765,37000.0,1,,,Hero,125,3,Kolkata,1,60000.0
3766,47318.0,1,30.0,19.8,Royal,350,14,Thane,3,44000.0
3767,17000.0,1,35.0,25.0,KTM,200,7,Delhi,1,96000.0
3768,20000.0,1,,16.1,TVS,,3,Delhi,1,100000.0
3769,37000.0,1,40.0,14.6,Suzuki,150,7,Vasai,3,43300.0
3770,22000.0,1,53.0,19.0,Bajaj,,4,Kharar,3,73300.0
3771,6000.0,1,,18.1,Hero,,3,Indore,2,99000.0
3772,13300.0,1,32.0,27.2,Royal,500,7,Mumbai,1,110800.0
3773,4000.0,1,,24.5,Fb,250,2,Hyderabad,1,341700.0
3774,,1,60.0,15.2,TVS,160,9,Bangalore,1,40000.0
3775,35300.0,2,60.0,14.0,Honda,150,8,Hosur,3,38600.0
3776,25181.0,1,26.0,42.3,KTM,390,4,Bangalore,1,230000.0
3777,,1,,8.25,Honda,110,6,Tiruppur,3,27000.0
3778,39000.0,3,25.0,27.2,Royal,500,8,Mumbai,1,99000.0
3779,74500.0,1,57.0,11.8,Bajaj,150,6,,3,27800.0
3780,50000.0,1,40.0,14.6,Suzuki,150,7,Noida,3,50000.0
3781,50000.0,1,38.0,21.0,Bajaj,,11,Mumbai,1,31125.0
3782,9000.0,1,53.0,19.0,Bajaj,,4,Nagpur,2,75000.0
3783,17900.0,1,53.0,19.0,Bajaj,,5,Bangalore,1,69500.0
3784,31945.0,1,59.0,8.5,Suzuki,125,8,Chennai,1,32000.0
3785,,1,45.0,17.3,TVS,180,6,Ahmedabad,1,59000.0
3786,33500.0,1,25.0,28.16,Benelli,250,5,Chennai,1,125000.0
3787,41036.0,1,25.0,26.1,Royal,500,7,Delhi,1,70440.0
3788,10000.0,1,22.0,33.0,TVS,,4,Jaipur,2,170000.0
3789,30732.0,1,42.0,16.7,Yamaha,150,9,,3,63300.0
3790,15800.0,1,,18.7,Yamaha,150,4,,3,135000.0
3791,47000.0,2,,94.0,Triumph,,6,Bangalore,1,1000000.0
3792,1100.0,1,25.0,42.9,KTM,390,4,Delhi,1,220000.0
3793,10878.0,1,53.0,19.0,Bajaj,,6,Kolkata,1,61500.0
3794,2000.0,1,,15.3,Bajaj,,3,Kolkata,1,95000.0
3795,,1,,34.5,Bajaj,,4,Tiruverkadu,3,96750.0
3796,,1,65.0,11.0,Honda,125,11,Warangal,2,19000.0
3797,,1,45.0,,Bajaj,100,29,Jamshedpur,2,25000.0
3798,14367.0,1,55.0,11.0,Hero,125,6,Gurgaon,3,28000.0
3799,12331.0,2,53.0,14.0,Hero,150,8,Gurgaon,3,26000.0
3800,50000.0,1,65.0,17.0,Bajaj,180,6,Vijayawada,2,55000.0
3801,30000.0,2,30.0,19.8,Royal,350,18,Delhi,1,36900.0
3802,16445.0,1,40.0,14.6,Suzuki,150,4,Hyderabad,1,88187.0
3803,,1,65.0,10.0,Honda,125,7,Bangalore,1,52000.0
3804,,1,65.0,10.0,Honda,125,2,Ahmedabad,1,71500.0
3805,27500.0,2,,15.3,Bajaj,,3,Hyderabad,1,76000.0
3806,26500.0,1,35.0,19.8,Royal,350,5,Baleshwar,3,120000.0
3807,6000.0,1,,18.7,Yamaha,150,4,Durgapur,2,160000.0
3808,12000.0,1,40.0,19.8,Royal,350,3,Mumbai,1,150000.0
3809,20000.0,3,35.0,25.0,KTM,200,9,Mumbai,1,70000.0
3810,36000.0,1,53.0,19.0,Bajaj,,6,Mumbai,1,70000.0
3811,10000.0,2,,27.0,Jawa,,3,Bangalore,1,150000.0
3812,,1,38.0,26.15,Honda,,10,Mumbai,1,63400.0
3813,19980.0,1,5.0,8.2,Hero,100,8,Jaipur,2,35000.0
3814,26000.0,1,25.0,,Royal,500,6,Nanded,3,210000.0
3815,30900.0,1,65.0,17.0,Bajaj,180,5,Chandigarh,2,69000.0
3816,25000.0,1,50.0,14.2,Hero,150,9,Bangalore,1,30000.0
3817,29900.0,1,,13.0,Yamaha,150,3,Mumbai,1,90000.0
3818,24859.0,1,,14.3,KTM,125,4,Mumbai,1,125000.0
3819,,2,,34.5,Bajaj,,4,Ajmer,2,160000.0
3820,46333.0,3,38.0,21.0,Bajaj,,12,Dakshina kannada,3,35000.0
3821,,1,58.0,13.0,Yamaha,150,7,Thane,3,52000.0
3822,40000.0,1,,16.1,TVS,,3,Vijayawada,2,87600.0
3823,10000.0,1,60.0,8.5,Mahindra,110,9,Malout,3,17800.0
3824,,2,65.0,14.85,Bajaj,150,9,Ahmedabad,1,30300.0
3825,,1,65.0,14.85,Bajaj,150,10,Shahganj,3,50000.0
3826,42000.0,2,38.0,21.0,Bajaj,,9,Amila,3,27000.0
3827,1200.0,1,,33.0,BMW,,3,Patna,2,277500.0
3828,400.0,1,35.0,19.8,Royal,350,3,Kolkata,1,137000.0
3829,5000.0,1,25.0,42.9,KTM,390,5,Firozpur,3,220000.0
3830,7800.0,1,35.0,19.8,Royal,350,7,Delhi,1,120000.0
3831,25555.0,1,37.0,19.8,Royal,350,7,Delhi,1,90000.0
3832,60000.0,1,35.0,19.8,Royal,350,12,Ahmedabad,1,49000.0
3833,2100.0,1,62.0,11.64,Bajaj,125,2,Kharar,3,79000.0
3834,5500.0,1,,27.0,Jawa,,2,Mohali,3,180000.0
3835,60000.0,2,65.0,15.0,Bajaj,180,12,Bangalore,1,28000.0
3836,23000.0,1,38.0,21.0,Bajaj,,6,Sibsagar,3,65000.0
3837,,3,60.0,14.0,Honda,150,9,Bangalore,1,30000.0
3838,17000.0,1,,15.3,Bajaj,,3,Gurgaon,3,80000.0
3839,13966.0,2,38.0,21.0,Bajaj,,4,Bangalore,1,80100.0
3840,11200.0,1,35.0,19.8,Royal,350,3,Jaipur,2,120000.0
3841,19000.0,3,25.0,27.2,Royal,500,7,Bangalore,1,110000.0
3842,20000.0,1,35.0,19.8,Royal,350,4,Bangalore,1,149000.0
3843,10000.0,1,27.0,26.21,Hyosung,,6,Thiruvananthapuram,2,175000.0
3844,23000.0,1,35.0,24.6,KTM,200,5,Dhamtari,3,95000.0
3845,27000.0,2,53.0,19.0,Bajaj,,5,Budaun,3,60000.0
3846,,2,35.0,24.5,Bajaj,,4,Ropar,3,125000.0
3847,10394.0,2,21.0,67.2,Kawasaki,650,11,Namakkal,3,329000.0
3848,19212.0,1,,14.6,Suzuki,150,4,Kurukshetra,3,75000.0
3849,20000.0,1,65.0,17.0,Bajaj,180,3,Thane,3,78000.0
3850,27000.0,1,50.0,14.3,Bajaj,,6,Ahmedabad,1,52100.0
3851,,2,65.0,14.85,Bajaj,150,8,Unnao,3,35000.0
3852,,1,40.0,20.7,TVS,,5,Morena,3,83500.0
3853,,1,35.0,23.19,Bajaj,,9,Gurgaon,3,37000.0
3854,,1,65.0,10.0,Honda,125,9,Bangalore,1,41400.0
3855,60000.0,1,53.0,14.0,Hero,150,13,Noida,3,45000.0
3856,17000.0,1,35.0,19.8,Royal,,2,,3,180000.0
3857,2500.0,1,,16.1,TVS,,3,Chennai,1,95800.0
3858,19600.0,1,35.0,19.8,Royal,350,4,Vijayawada,2,165000.0
3859,,1,58.0,13.0,Yamaha,150,5,Davanagere,3,62200.0
3860,,1,40.0,20.7,TVS,,5,Delhi,1,72000.0
3861,,1,65.0,14.85,Bajaj,150,10,Mathura,3,24100.0
3862,13000.0,1,40.0,19.8,Royal,350,5,Vadodara,2,131100.0
3863,,1,58.0,13.0,Yamaha,150,11,Ranchi,3,21100.0
3864,25000.0,1,65.0,15.0,Bajaj,180,13,Meerut,2,40000.0
3865,20373.0,2,,8.2,TVS,110,3,,3,45600.0
3866,,1,45.0,13.0,Yamaha,150,8,,3,27693.0
3867,25500.0,1,43.0,20.3,Yamaha,250,4,Bangalore,1,110000.0
3868,32000.0,1,35.0,19.8,Royal,350,10,Gurgaon,3,71299.0
3869,9246.0,1,55.0,9.3,Hero,110,6,Delhi,1,38400.0
3870,,2,65.0,14.85,Bajaj,150,11,Delhi,1,20400.0
3871,47000.0,1,35.0,19.0,Bajaj,,7,Kurukshetra,3,40000.0
3872,,2,65.0,10.0,Honda,125,9,Rewari,3,20100.0
3873,,2,84.0,8.25,Honda,110,4,Bangalore,1,58800.0
3874,46000.0,1,81.0,8.2,Hero,100,16,Jaipur,2,26000.0
3875,,1,65.0,15.0,Bajaj,150,3,Hyderabad,1,81000.0
3876,,1,37.0,19.8,Royal,350,3,Delhi,1,128000.0
3877,,1,65.0,15.0,Bajaj,150,3,Hyderabad,1,95000.0
3878,45000.0,1,55.0,8.9,Hero,125,5,Hyderabad,1,57000.0
3879,31220.0,1,57.0,12.0,Bajaj,125,5,Gurgaon,3,32000.0
3880,80000.0,1,,,Hero,100,11,Kasganj,3,20000.0
3881,,1,,34.5,Bajaj,,5,Chandigarh,2,140000.0
3882,9100.0,1,,15.6,TVS,,2,Gautam buddha nagar,3,100000.0
3883,22000.0,2,25.0,,Royal,500,6,Bangalore,1,160000.0
3884,,1,58.0,13.0,Yamaha,150,8,Delhi,1,38400.0
3885,7000.0,1,42.0,16.0,Yamaha,150,3,Nagpur,2,180000.0
3886,,1,70.0,,Bajaj,,7,Delhi,1,30000.0
3887,22000.0,2,,,Bajaj,,5,Panipat,3,55200.0
3888,59947.0,1,35.0,19.8,Royal,350,6,Navi mumbai,3,140000.0
3889,,1,40.0,20.7,TVS,,5,Gurgaon,3,75000.0
3890,20000.0,1,65.0,,Bajaj,,8,Delhi,1,29900.0
3891,23000.0,1,,47.0,Royal,,3,Delhi,1,250000.0
3892,52000.0,1,64.0,13.0,Bajaj,,6,Mumbai,1,45000.0
3893,33596.0,1,55.0,,Hero,100,5,Delhi,1,44000.0
3894,17300.0,1,57.0,11.8,Bajaj,150,6,Hyderabad,1,43000.0
3895,,1,52.0,15.44,Honda,,5,Kolkata,1,58000.0
3896,33500.0,1,50.0,14.3,Bajaj,,6,Mumbai,1,44700.0
3897,41467.0,1,40.0,17.0,Hero,223,10,Hyderabad,1,38500.0
3898,12000.0,1,25.0,42.9,KTM,390,4,Kanpur nagar,3,190800.0
3899,9000.0,1,25.0,37.73,Benelli,,6,Chennai,1,203921.0
3900,20263.0,1,89.0,8.1,Bajaj,100,16,Aurangabad,2,25000.0
3901,9500.0,1,81.0,8.2,Hero,,3,Nanpara,3,60000.0
3902,1166.0,1,20.0,47.0,Harley-Davidson,,3,Delhi,1,399000.0
3903,38000.0,1,65.0,15.0,Bajaj,180,11,Lucknow,2,24000.0
3904,19000.0,1,18.0,65.0,Harley-Davidson,,9,Ghaziabad,2,515000.0
3905,5500.0,1,21.0,67.2,Kawasaki,,4,Pune,1,515000.0
3906,22000.0,3,42.0,16.0,Yamaha,150,7,Bangalore,1,80000.0
3907,,1,18.0,65.0,Harley-Davidson,,9,Ghaziabad,2,699000.0
3908,11000.0,1,,25.1,Benelli,,3,Secunderabad,3,208800.0
3909,16000.0,1,,14.6,Suzuki,150,4,Thane,3,90000.0
3910,,1,52.0,15.44,Honda,,3,Thane,3,95000.0
3911,16100.0,1,43.0,20.3,Yamaha,250,4,Mumbai,1,108937.0
3912,6330.0,1,,18.7,Yamaha,150,4,Kalyan,3,125000.0
3913,12000.0,1,43.0,20.51,Yamaha,,2,Mumbai,1,103750.0
3914,50000.0,1,60.0,8.5,Mahindra,110,9,Delhi,1,31000.0
3915,11798.0,1,45.0,13.0,Yamaha,150,3,Bangalore,1,100000.0
3916,,1,58.0,13.0,Yamaha,150,8,Pune,1,46000.0
3917,34000.0,3,65.0,,Bajaj,,9,Faridabad,2,17600.0
3918,29400.0,2,75.0,9.0,Hero,125,8,Faridabad,2,19500.0
3919,,1,65.0,14.85,Bajaj,150,8,Gurgaon,3,25000.0
3920,29300.0,1,,38.26,Benelli,,3,Ahmedabad,1,280000.0
3921,,1,38.0,26.15,Honda,,8,Hyderabad,1,89990.0
3922,5929.0,1,15.0,140.0,Kawasaki,,3,Ranchi,3,945000.0
3923,25500.0,1,57.0,11.8,Bajaj,150,4,Bahadurgarh,3,40000.0
3924,10022.0,1,35.0,19.8,Royal,350,13,Mumbai,1,90000.0
3925,41000.0,1,40.0,17.0,Hero,223,8,Kolkata,1,30000.0
3926,3198.0,1,32.0,27.2,Royal,500,6,Faridabad,2,102850.0
3927,12000.0,1,,,KTM,,3,Mumbai,1,145250.0
3928,8000.0,1,26.0,42.3,KTM,390,2,Mumbai,1,280125.0
3929,8000.0,1,,19.0,Yamaha,150,2,Mumbai,1,155625.0
3930,14000.0,1,32.0,27.2,Royal,500,3,Chennai,1,168000.0
3931,,1,40.0,20.23,TVS,,3,Nashik,3,110000.0
3932,10000.0,1,25.0,42.9,KTM,390,3,Mumbai,1,233437.0
3933,9000.0,1,32.0,24.5,Royal,410,3,Mumbai,1,197125.0
3934,6000.0,1,26.0,42.3,KTM,390,3,Mumbai,1,207500.0
3935,7525.0,1,,18.3,Yamaha,,3,Mumbai,1,145000.0
3936,15000.0,1,63.0,14.0,Suzuki,150,3,Mumbai,1,77200.0
3937,35000.0,1,50.0,14.3,Bajaj,,7,Ratlam,2,47500.0
3938,65000.0,3,35.0,19.8,Royal,350,13,Bangalore,1,50000.0
3939,25000.0,1,55.47,15.0,Hero,,2,Jaipur,2,66000.0
